,Oración 1,Oración 2,Similitud
269,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.",el cáncer puede ser causado por hormonas como el estrógeno si excede sus niveles adecuados.,0.6273614168167114
270,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,"una dieta de duración de al menos 5 días puede reflejar un cambio en la alimentación, lo cual trae consigo un nuevo inicio para una vida energética.",0.6277516484260559
271,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.",mantener una alimentación vegana mantiene un sistema inmunológico y anémico otorga grandes beneficios de salud.,0.6277918219566345
272,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,aunque se requiere de comer ciertos alimentos y limitar la ingesta de otros para poder procurar la salud.,0.6278297305107117
273,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,el incremento de este tipo de vida se ha reflejado por el fácil acceso.,0.6278719305992126
274,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.","incluido los gastos de operaciones mayores como la producción, transporte y terceros procesos que implican mover desde la granja a la cocina son puntos importantes.",0.6289829611778259
275,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.",con solo 5 días tomando este régimen alimenticio le permite notar como el tipo de alimentación influye para una vida de salud y energía.,0.6291075348854065
276,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","en el caso hormonal, el estrógeno suele ser el responsable del cancer cuando se consume excesivamente.",0.6291620135307312
277,"otra ventaja es que no se debe esperar mucho tiempo para cocinar los alimentos, aunque también se pueden preparar platos delicados, divertidos y sorprendentes y crear delicias.",es una elección en definitiva muy sana y beneficiosa.,0.6293684840202332
278,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.","de la misma manera, ya que la comida no tiene grasas saturadas, es más sencillo prevenir enfermedades cardiovasculares.",0.6295900940895081
279,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.",el veganismo es una opción de dieta muy saludable que ofrece muchos beneficios.,0.6300992369651794
280,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.",las personas que no consumen animales gozan de una vida más longeva y sana que las personas que comen carne.,0.6301314234733582
281,"otra ventaja es que no se debe esperar mucho tiempo para cocinar los alimentos, aunque también se pueden preparar platos delicados, divertidos y sorprendentes y crear delicias.","en ausencia de la carne en dietas alternativas, es de vital importancia tener un equilibrio de proteínas porque ella tiene un alto valor de nutrientes.",0.6302407383918762
282,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.",la alimentación vegana ha ido en aumento debido a los modos de vida modernos que han envuelto a la población y que son más asequibles.,0.6306414604187012
283,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.",los alimentos cárnicos tienen mayor probabilidad de provocar enfermedades debido a los microbios y parásitos aunado a las sustancias químicas.,0.6309394836425781
284,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.",estos alimentos han ido creciendo debido al estilo de vida adquirido ya que han sido accesibles.,0.6313663721084595
285,"incluso los gastos de producción, el transporte y otros procesos involucrados desde la granja a la mesa son elementos detonantes.",mantener un criadero de animales ha producido un alto impacto en los cultivos y el agua del planeta.,0.631592333316803
286,"otra ventaja es que no se debe esperar mucho tiempo para cocinar los alimentos, aunque también se pueden preparar platos delicados, divertidos y sorprendentes y crear delicias.","el poder proteger al medio resulta bueno para todos, lo cual el veganismo proporciona un impacto positivo.",0.6316883563995361
287,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","este tipo de dietas contienen un gran valor nutricional, sin embargo, es importante comer la cantidad correcta de proteínas debido a la falta de carne en nuestra dieta.",0.632072925567627
288,proteger el medio ambiente es beneficioso para todos nosotros y el hecho de ser vegano tiene un impacto positivo en esto.,las personas veganas poseen menores niveles de estrógeno que las personas que consumen carne gracias a que consumen menos grasa en su alimentación.,0.6322023868560791
289,"incluso los gastos de producción, el transporte y otros procesos involucrados desde la granja a la mesa son elementos detonantes.","el cuidado del medio ambiente es benéfico para todos los seres, en esto el veganismo genera un impacto positivo.",0.6322047710418701
290,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","en el caso hormonal, el estrógeno suele ser el responsable del cancer cuando se consume excesivamente.",0.6325591206550598
291,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.",estos alimentos han ido creciendo debido al estilo de vida adquirido ya que han sido accesibles.,0.6330106258392334
292,proteger el medio ambiente es beneficioso para todos nosotros y el hecho de ser vegano tiene un impacto positivo en esto.,aunque se requiere de comer ciertos alimentos y limitar la ingesta de otros para poder procurar la salud.,0.6335070729255676
293,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,una nutrición sin alimentos de origen animal o productos cárnicos desempeña un gran papel para prevenir las causas de mortandad más comunes en el continente europeo.,0.6347779631614685
294,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.",estos alimentos han ido creciendo debido al estilo de vida adquirido ya que han sido accesibles.,0.6349009275436401
295,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,"nosotros somos los beneficiados con la protección del entorno, y la hazaña de ser vegano deja una marca positiva en esto.",0.6349101066589355
296,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,el veganismo es una opción de dieta muy saludable que ofrece muchos beneficios.,0.635303258895874
297,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,son muy grandes los beneficios y es definitivamente la opción más saludable.,0.6354452967643738
298,"otra ventaja es que no se debe esperar mucho tiempo para cocinar los alimentos, aunque también se pueden preparar platos delicados, divertidos y sorprendentes y crear delicias.","a partir de nuestras emociones hasta nuestro sistema de protección inmunológica, la forma de vida de consumir vegetales nos adiciona una diversidad de mejoras en el bienestar corporal.",0.6355177164077759
299,"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.","en el caso hormonal, el estrógeno suele ser el responsable del cancer cuando se consume excesivamente.",0.6359037756919861
300,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.","la generación de productos cárnicos y la producción de carne provocan una gran fatiga a la naturaleza, desde la generación de granos y agua para alimentar el ganado.",0.635955274105072
301,"la producción de carne y otros productos animales supone una pesada carga para el medio ambiente, desde cultivos y agua necesarios para alimentar a los animales.",el incremento de este tipo de vida se ha reflejado por el fácil acceso.,0.6360747218132019
302,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,"una dieta vegana, nos ofrece una gran diversidad de beneficios para la salud, desde influir en nuestro humor hasta nuestro sistema inmune.",0.636121392250061
303,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,"si la nivelación de hormonas como el estrógeno se vuelve desmesurada, pueden ser causantes de cáncer.",0.6361488699913025
304,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,"poseen más moléculas que se unen y regulan en la sangre a las hormonas sexuales, activándolas hasta que sea necesario.",0.6362883448600769
305,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.",los alimentos cárnicos tienen mayor probabilidad de provocar enfermedades debido a los microbios y parásitos aunado a las sustancias químicas.,0.6365613341331482
306,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.","el cuidado del medio ambiente es benéfico para todos los seres, en esto el veganismo genera un impacto positivo.",0.6365808844566345
307,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.","gracias a los alimentos orgánicos, los platillos veganos siempre se sienten refrescantes.",0.6366749405860901
308,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.",es una elección en definitiva muy sana y beneficiosa.,0.6367649435997009
309,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.",la nutrición sin productos animal elevan el potencial para evitar la causa de mortalidad más frecuente en europa.,0.6369843482971191
310,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.",una virtud altamente buena del método vegano es que generalmente las personas no sufren de sobrepeso.,0.6370156407356262
311,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.","así mismo, ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre tienen como objetivo mantener inactivas hasta ser ocupadas.",0.6371712684631348
312,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.",es una elección en definitiva muy sana y beneficiosa.,0.6372753381729126
313,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,con solo 5 días tomando este régimen alimenticio le permite notar como el tipo de alimentación influye para una vida de salud y energía.,0.6376800537109375
314,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,"el poder proteger al medio resulta bueno para todos, lo cual el veganismo proporciona un impacto positivo.",0.6381266117095947
315,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"el poder proteger al medio resulta bueno para todos, lo cual el veganismo proporciona un impacto positivo.",0.6382877826690674
316,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.","mantener un estilo de vida vegano trae beneficios a todos, ya que se cuida al medio ambiente.",0.6383637189865112
317,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,"otro beneficio es que los alimentos no tardan mucho en ser cocinados además platos deliciosos, divertidos, sorprendentes y delicias pueden ser preparados.",0.6386650800704956
318,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.",los veganos suelen presentar niveles más bajos ocasionada a la baja cantidad de carne en su dieta.,0.6388906240463257
319,"incluso los gastos de producción, el transporte y otros procesos involucrados desde la granja a la mesa son elementos detonantes.",estos alimentos han ido creciendo debido al estilo de vida adquirido ya que han sido accesibles.,0.6389144062995911
320,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.","las carnes comerciales contienen y transmiten bacterias, parásitos y toxinas.",0.6390160918235779
321,proteger el medio ambiente es beneficioso para todos nosotros y el hecho de ser vegano tiene un impacto positivo en esto.,"de igual manera, las personas veganas gozan de una vida más sana y longeva si se compara con los consumidores de alimentos cárnicos.",0.6393921971321106
322,"a su vez, esto puede mejorar el estado de ánimo. investigaciones han revelado que los veganos pueden ser más felices que sus homólogos carnívoros.",la vitamina c tiene como resultado dermatológico una piel más sana. la atención de la piel es un punto a tomar en cuenta.,0.6394989490509033
323,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.","normalmente lo que come la gente, en su día a día, suele ser carnes, frutas, vegetales, además de todo lo que pueda comer y esté cerca.",0.6399495601654053
324,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.",los carnívoros mantienen bajos niveles de salud si los comparamos con alguien de dieta vegana.,0.6404352784156799
325,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.",estos alimentos han ido creciendo debido al estilo de vida adquirido ya que han sido accesibles.,0.6406792402267456
326,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.",aunque se requiere de comer ciertos alimentos y limitar la ingesta de otros para poder procurar la salud.,0.6408045291900635
327,"la producción de carne y otros productos animales supone una pesada carga para el medio ambiente, desde cultivos y agua necesarios para alimentar a los animales.",otro de sus beneficios no solo es mantener el cuerpo más saludable si no también proteger el medio ambiente.,0.6408838033676147
328,"incluso los gastos de producción, el transporte y otros procesos involucrados desde la granja a la mesa son elementos detonantes.",las personas que no consumen animales gozan de una vida más longeva y sana que las personas que comen carne.,0.6409255862236023
329,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.",otro de sus beneficios no solo es mantener el cuerpo más saludable si no también proteger el medio ambiente.,0.6409805417060852
330,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.","en el caso hormonal, el estrógeno suele ser el responsable del cancer cuando se consume excesivamente.",0.6409854888916016
331,proteger el medio ambiente es beneficioso para todos nosotros y el hecho de ser vegano tiene un impacto positivo en esto.,se puede prevenir más facilmente diferentes enfermedades cardiacas debido a que no contienen gran cantidad de grasas saturadas.,0.6410474181175232
332,"otra ventaja es que no se debe esperar mucho tiempo para cocinar los alimentos, aunque también se pueden preparar platos delicados, divertidos y sorprendentes y crear delicias.","el cuidado del medio ambiente es benéfico para todos los seres, en esto el veganismo genera un impacto positivo.",0.6411318182945251
333,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.",son muy grandes los beneficios y es definitivamente la opción más saludable.,0.6411881446838379
334,"otra ventaja es que no se debe esperar mucho tiempo para cocinar los alimentos, aunque también se pueden preparar platos delicados, divertidos y sorprendentes y crear delicias.",mantener una alimentación vegana mantiene un sistema inmunológico y anémico otorga grandes beneficios de salud.,0.641286313533783
335,"incluso los gastos de producción, el transporte y otros procesos involucrados desde la granja a la mesa son elementos detonantes.",alimentarse así por cinco días podría develar cómo un cambio en lo que ingerimos puede devenir en una vida más saludable y activa.,0.6414181590080261
336,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,"la alimentación general de la mayoría de la población está compuesta por alimentos cárnicos, frutos, hortalizas, y cualquier cosa apta para el consumo humano y con disponibilidad.",0.6414932012557983
337,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,"las carnes comerciales contienen y transmiten bacterias, parásitos y toxinas.",0.6416311264038086
338,proteger el medio ambiente es beneficioso para todos nosotros y el hecho de ser vegano tiene un impacto positivo en esto.,"poseen más moléculas que se unen y regulan en la sangre a las hormonas sexuales, activándolas hasta que sea necesario.",0.6417409181594849
339,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,"por lo general los no veganos suelen tener altos niveles de estrógeno a diferencia de los veganos que tienen una cantidad menor de la hormona, esto se debe a un bajo consumo de grasa en su alimentación.",0.6417846083641052
340,proteger el medio ambiente es beneficioso para todos nosotros y el hecho de ser vegano tiene un impacto positivo en esto.,"la gente que no consume productos de origen animal posee niveles de estrógeno inferiores, debido a la menor ingesta de grasa.",0.6418094038963318
341,proteger el medio ambiente es beneficioso para todos nosotros y el hecho de ser vegano tiene un impacto positivo en esto.,"así mismo, ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre tienen como objetivo mantener inactivas hasta ser ocupadas.",0.6418466567993164
342,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,es una elección en definitiva muy sana y beneficiosa.,0.6418736577033997
343,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","debido a ello, se puede mejorar el rendimiento atletico, y se ve en deportistas que suelen comer sanamente.",0.6420815587043762
344,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","debido a los nuevos estilos de vida, y a su general accesibilidad, consumir estos alimentos ha tenido un alza.",0.6423066258430481
345,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,seguir esta dieta por incluso 5 días nos permite ver cómo modificar nuestra alimentación puede traer consigo una vida llena de energía.,0.642367422580719
346,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.",cuidar el medio ambiente beneficia a todas las personas y ser vegano nos ayuda mucho a este propósito.,0.6423696875572205
347,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","en el caso hormonal, el estrógeno suele ser el responsable del cancer cuando se consume excesivamente.",0.6425162553787231
348,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","al mismo tiempo, esto aumenta el estado emocional. estudios dicen que los que son veganos tienen mejor humor que la gente que come carne.",0.642580509185791
349,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.",el cáncer puede ser causado por hormonas como el estrógeno si excede sus niveles adecuados.,0.6426995396614075
